,loss,accuracy,val_loss,val_accuracy
0,2.3155245780944824,0.4202577471733093,1.7143162488937378,0.5282227993011475
1,1.596476674079895,0.553622305393219,1.5352790355682373,0.5663641095161438
2,1.4711506366729736,0.5819231867790222,1.46216881275177,0.5860831141471863
3,1.3936132192611694,0.601419985294342,1.426044225692749,0.5965749025344849
4,1.3288142681121826,0.6183340549468994,1.3949253559112549,0.6068738102912903
5,1.2719001770019531,0.632740318775177,1.3809441328048706,0.6123393774032593
6,1.215593695640564,0.6479423642158508,1.3697317838668823,0.6191124320030212
7,1.1611907482147217,0.6626219153404236,1.37419855594635,0.6192624568939209
8,1.104017972946167,0.6766852140426636,1.389857292175293,0.6201198101043701
9,1.0465710163116455,0.6930768489837646,1.398707389831543,0.6201948523521423
10,0.9892159700393677,0.7077938914299011,1.4232834577560425,0.6187266111373901
11,0.9290100932121277,0.7243435978889465,1.4530857801437378,0.6198411583900452
12,0.8691499829292297,0.7414666414260864,1.4895497560501099,0.6176227927207947
13,0.8110385537147522,0.7576117515563965,1.5288959741592407,0.6171512603759766
14,0.7558152675628662,0.7730843424797058,1.575691819190979,0.6149757504463196
15,0.7019080519676208,0.7890231609344482,1.6360973119735718,0.6112784147262573
16,0.650971531867981,0.8044207692146301,1.6854028701782227,0.6113319993019104
17,0.6040658950805664,0.8170292377471924,1.734082579612732,0.6084812879562378
18,0.5626871585845947,0.8288822174072266,1.8008952140808105,0.6072489023208618
19,0.5230223536491394,0.840703010559082,1.8470535278320312,0.6081597805023193
