,loss,accuracy,val_loss,val_accuracy
0,2.1868786811828613,0.448038786649704,1.6736185550689697,0.537010669708252
1,1.5691766738891602,0.5582440495491028,1.5136185884475708,0.5702114701271057
2,1.4504512548446655,0.5852159261703491,1.4461060762405396,0.5887194275856018
3,1.3775677680969238,0.604372501373291,1.4085721969604492,0.600336492061615
4,1.3197174072265625,0.6190172433853149,1.381241798400879,0.6108818650245667
5,1.2715718746185303,0.6314944624900818,1.3653945922851562,0.6146542429924011
6,1.226226806640625,0.6431411504745483,1.3562778234481812,0.6196804046630859
7,1.1857106685638428,0.6529685854911804,1.3557689189910889,0.6213522553443909
8,1.1458399295806885,0.6635489463806152,1.352380633354187,0.6242243647575378
9,1.1074339151382446,0.6730629205703735,1.358209252357483,0.6270107626914978
10,1.069905161857605,0.6834851503372192,1.3682830333709717,0.6240957379341125
11,1.0322052240371704,0.6929187774658203,1.3782985210418701,0.6265177726745605
12,0.9953755736351013,0.7026363611221313,1.3890173435211182,0.6262713074684143
13,0.958238422870636,0.7134096026420593,1.4107249975204468,0.6245994567871094
14,0.9208449721336365,0.7234674692153931,1.4269359111785889,0.6246209144592285
15,0.8848416805267334,0.7344014644622803,1.4527636766433716,0.6248352527618408
16,0.8495028614997864,0.7441726326942444,1.4772191047668457,0.6208378672599792
17,0.8162295818328857,0.7537804245948792,1.4977830648422241,0.6214165687561035
18,0.78392094373703,0.762726366519928,1.5272122621536255,0.6189088225364685
19,0.7510529160499573,0.771964430809021,1.55402410030365,0.6175263524055481
