,loss,accuracy,val_loss,val_accuracy
0,2.779801607131958,0.3531707525253296,2.2649619579315186,0.4360484480857849
1,2.088792562484741,0.47482460737228394,1.9276609420776367,0.5050520896911621
2,1.880569338798523,0.5158098340034485,1.8089319467544556,0.5273473262786865
3,1.791616678237915,0.531735897064209,1.748139500617981,0.5361806750297546
4,1.7393258810043335,0.5410162210464478,1.7110131978988647,0.5450243949890137
5,1.7042945623397827,0.5476464629173279,1.6841797828674316,0.5519360899925232
6,1.6762930154800415,0.5541114211082458,1.6648609638214111,0.5570398569107056
7,1.6517845392227173,0.5589259266853333,1.6449695825576782,0.561978280544281
8,1.6323829889297485,0.5630378723144531,1.631563663482666,0.5666687488555908
9,1.6157382726669312,0.5671265721321106,1.622133731842041,0.5684870481491089
