,loss,accuracy,val_loss,val_accuracy
0,2.6946516036987305,0.36749693751335144,2.084749937057495,0.46232444047927856
1,1.9667844772338867,0.4864535927772522,1.7874780893325806,0.5221507549285889
2,1.7821600437164307,0.5224713683128357,1.6878670454025269,0.5391144156455994
3,1.7069497108459473,0.5351523756980896,1.6358484029769897,0.5486544966697693
4,1.6610591411590576,0.5429799556732178,1.614272117614746,0.553742527961731
5,1.6273077726364136,0.5497544407844543,1.588789939880371,0.5585907697677612
6,1.6011439561843872,0.5562344193458557,1.5669820308685303,0.5634181499481201
7,1.5779173374176025,0.5613407492637634,1.553376317024231,0.56730717420578
8,1.558333158493042,0.5664052963256836,1.5348715782165527,0.5723326802253723
9,1.5386561155319214,0.5709042549133301,1.5271881818771362,0.5760757327079773
