,loss,accuracy,val_loss,val_accuracy
0,3.124447822570801,0.2399132251739502,2.598409652709961,0.33300575613975525
1,2.403008460998535,0.37421661615371704,2.218801736831665,0.4261954724788666
2,2.170288562774658,0.43658682703971863,2.0628347396850586,0.46377912163734436
3,2.053278684616089,0.4637877345085144,1.9918742179870605,0.47768527269363403
4,1.9901574850082397,0.47526514530181885,1.9462436437606812,0.484119176864624
5,1.9485214948654175,0.4844943583011627,1.918870449066162,0.4904603958129883
6,1.9206925630569458,0.488513320684433,1.8982313871383667,0.4953553378582001
7,1.900251030921936,0.49277329444885254,1.8866609334945679,0.49509575963020325
8,1.882710337638855,0.49491026997566223,1.870842695236206,0.4997311532497406
9,1.8672749996185303,0.49825242161750793,1.8665857315063477,0.499063640832901
