,loss,accuracy,val_loss,val_accuracy
0,2.770881414413452,0.35290729999542236,2.2708845138549805,0.4335792362689972
1,2.097367286682129,0.4747238755226135,1.9384714365005493,0.5066018104553223
2,1.8864675760269165,0.5152571201324463,1.8115520477294922,0.5238242745399475
3,1.7963372468948364,0.5291375517845154,1.7493799924850464,0.5376167297363281
4,1.7446755170822144,0.540011465549469,1.712924838066101,0.5454066395759583
5,1.7082645893096924,0.5465022325515747,1.6873444318771362,0.5516261458396912
6,1.6794074773788452,0.5540546178817749,1.6626564264297485,0.556316614151001
7,1.6558945178985596,0.558140754699707,1.6501578092575073,0.5599636435508728
8,1.636602759361267,0.562358558177948,1.635963797569275,0.5649743676185608
9,1.6183159351348877,0.5670207142829895,1.6220208406448364,0.5668753385543823
