,loss,accuracy,val_loss,val_accuracy
0,2.6699378490448,0.36813390254974365,2.0373291969299316,0.46868062019348145
1,1.9212137460708618,0.4926278591156006,1.7494847774505615,0.5275524258613586
2,1.7472469806671143,0.526577889919281,1.6513936519622803,0.5443143248558044
3,1.670186996459961,0.5402225852012634,1.6014553308486938,0.5531740188598633
4,1.623854398727417,0.5484904646873474,1.5714699029922485,0.5593611001968384
5,1.592298150062561,0.5544933676719666,1.5450071096420288,0.5658427476882935
6,1.5654501914978027,0.560272753238678,1.5273674726486206,0.5704094171524048
7,1.5433772802352905,0.5656417012214661,1.5155807733535767,0.5731346607208252
8,1.5247217416763306,0.5705529451370239,1.5014195442199707,0.5759125351905823
9,1.5064573287963867,0.5748013257980347,1.4903557300567627,0.5803318619728088
