,loss,accuracy,val_loss,val_accuracy
0,2.950434684753418,0.2812073528766632,2.5316050052642822,0.3499617278575897
1,2.4231772422790527,0.37811991572380066,2.2510452270507812,0.4289160966873169
2,2.202342987060547,0.44215697050094604,2.0834457874298096,0.46911710500717163
3,2.091867685317993,0.4666295051574707,2.020392656326294,0.4781689941883087
4,2.04371976852417,0.47454574704170227,1.9900814294815063,0.4841758608818054
5,2.0148932933807373,0.4791715145111084,1.9713692665100098,0.487986296415329
6,1.9935710430145264,0.4830360412597656,1.9567387104034424,0.4899830222129822
7,1.975551724433899,0.4866759181022644,1.946366548538208,0.49279510974884033
8,1.961790919303894,0.4882733225822449,1.941307544708252,0.49252885580062866
9,1.9485552310943604,0.4900953471660614,1.9287331104278564,0.4968218505382538
