,loss,accuracy,val_loss,val_accuracy
0,3.0671300888061523,0.2474699765443802,2.5077922344207764,0.34876078367233276
1,2.3460886478424072,0.3875954747200012,2.1887423992156982,0.43498095870018005
2,2.144944906234741,0.44301119446754456,2.0493640899658203,0.4650610089302063
3,2.0399978160858154,0.4651259183883667,1.9871453046798706,0.4766315817832947
4,1.9834883213043213,0.4759364128112793,1.9428876638412476,0.4836403727531433
5,1.9479128122329712,0.48258262872695923,1.919842004776001,0.48640191555023193
6,1.9229563474655151,0.4869478940963745,1.8999907970428467,0.49119096994400024
7,1.9034544229507446,0.48923322558403015,1.8865976333618164,0.49409234523773193
8,1.889015555381775,0.4922569990158081,1.8752976655960083,0.49708113074302673
9,1.875393033027649,0.4952545762062073,1.864674687385559,0.5000699162483215
