,loss,accuracy,val_loss,val_accuracy
0,2.744110584259033,0.3532499074935913,2.0739927291870117,0.4554232656955719
1,1.9544508457183838,0.4833431541919708,1.7714134454727173,0.5239789485931396
2,1.7632259130477905,0.5219510197639465,1.665634274482727,0.5395183563232422
3,1.6819126605987549,0.5360893607139587,1.6153247356414795,0.5490670800209045
4,1.6336544752120972,0.5443923473358154,1.581925630569458,0.5545327067375183
5,1.5994912385940552,0.5513021349906921,1.5542162656784058,0.5599661469459534
6,1.5718228816986084,0.5565507411956787,1.5337260961532593,0.5647673010826111
7,1.5501855611801147,0.5614001750946045,1.5181409120559692,0.5686253309249878
8,1.5299155712127686,0.5658745169639587,1.5035068988800049,0.574165940284729
9,1.5112298727035522,0.5707105398178101,1.4894723892211914,0.5780240297317505
