flight_numb,seq,numb_in_seq
N131EV,GSP LGA DSM MSP ORF LGA CLE BNA LGA CLE RDU PIT MSP GRB MSP RIC MSP XNA MSP PIT JFK BTV JFK PIT DTW IND DTW LEX DTW CLE DTW PWM DTW MEM MSP PIT MSP DSM MSP MSN MSP GRB ATL ROA ATL FWA ATL HPN ATL SHV ATL TLH ATL ROA ATL AVL ATL OAJ ATL TUL ATL CID ATL GNV ATL BTR ATL HPN ATL BTR ATL HPN ATL FWA ATL TLH ATL HPN ATL TRI ATL SHV ATL TYS LGA CVG DTW IND DTW CID DTW IAH CVG DCA CVG DCA JFK DTW CLE DTW DSM DTW JFK SAV JFK ROC CLE JFK DTW GRR DTW CLE LGA CHA LGA TYS LGA RDU LGA MCI LGA CLT LGA CVG JFK CLE DTW IND DTW GRR DTW GRR DTW LIT DTW SYR DTW MEM JFK DCA JFK DFW JFK DFW JFK IAD JFK ROC JFK RDU LGA CLT LGA MEM ATL BTR ATL TYS LGA GSO LGA RDU LGA CVG LGA STL LGA PIT LGA MCI LGA RDU LGA CVG DFW CVG BOS BUF LGA CLT LGA CLT LGA MSN LGA PWM LGA MCI LGA STL LGA RIC LGA RSW LGA RDU LGA MCI LGA STL LGA RDU AUS CVG MSP LEX MSP CMH MSP CLE DTW CVG DTW CVG IAH DTW LEX ATL ROA ATL TLH ATL XNA ATL SGF ATL CHA ATL ROA ATL BTR ATL PHF ATL CHA ATL ROA ATL SGF ATL CID ATL RST ATL CAK ATL CAK ATL RST ATL AVL ATL RST ATL MLI ATL CHA ATL HPN ATL FWA ATL XNA ATL LNK ATL TUL ATL GRB MSP PIT MSP CLE DTW IND JFK IAD JFK RDU JFK RDU JFK ORD DTW GSP DTW IND JFK LGA LGA BUF BUF LGA LGA CLT CLT LGA LGA MEM MEM ATL ATL BTR BTR ATL ATL ROA ROA ATL ATL CHA CHA ATL ATL XNA XNA ATL ATL TUL TUL ATL ATL AVL AVL ATL ATL BTR BTR ATL ATL GPT GPT ATL ATL AGS AGS ATL ATL CHA CHA ATL ATL GPT GPT ATL ATL MLI MLI ATL ATL RST RST ATL ATL HPN HPN ATL ATL FNT FNT ATL ATL AGS AGS ATL ATL TYS TYS MSP MSP DSM DSM MSP MSP MEM MEM MSP MSP GRB GRB MSP MSP XNA XNA ATL ATL XNA XNA MSP MSP EWR EWR MSP MSP GRB GRB MSP MSP RIC RIC MSP MSP OMA OMA MSP MSP DSM DSM MSP MSP DSM DSM MSP MSP CLE CLE DTW DTW BTV BTV LGA LGA CLT CLT LGA LGA CVG CVG LGA LGA JAX JAX LGA LGA CVG CVG JFK JFK DTW DTW GSO GSO DTW DTW CLE CLE GRR GRR MSP MSP LGA LGA LGA LGA PWM PWM LGA LGA GSP GSP LGA LGA DSM DSM CHS CHS LGA LGA MCI MCI LGA LGA BNA BNA LGA LGA MCI MCI LGA LGA STL STL LGA LGA BTV BTV LGA LGA SAV SAV JFK JFK BTV BTV ROC ROC DTW DTW PIT PIT MSP MSP CVG CVG MSP MSP IND IND MSP MSP PHL PHL DTW DTW LAN LAN DTW DTW PHL PHL DTW DTW DSM DSM DTW DTW BWI BWI DTW DTW TVC TVC DTW DTW PHL PHL DTW DTW DSM DSM DTW DTW BWI BWI DTW DTW BUF BUF DTW DTW BNA BNA DTW DTW EWR EWR DTW DTW DSM DSM MSP MSP PIT PIT DTW DTW TVC TVC DTW DTW BHM BHM DTW DTW BWI BWI MSP MSP CLE CLE MSP DSM MSP CVG RDU JFK CHS LGA GSO LGA CVG MSP BDL DTW CVG DCA CVG DTW BUF DTW RDU JFK SAV JFK PIT ATL BMI ATL PHF ATL PHF ATL VPS ATL BTR ATL HPN ATL MLI ATL ABE ATL CRW ATL GPT ATL VPS ATL SGF ATL TLH ATL HSV ATL RST ATL JAN ATL MYR ATL MYR ATL CHA LGA BNA LGA BUF BOS JFK BOS CVG MSP STL LGA CLE LGA PIT LGA TYS ATL JAN ATL TYS LGA MEM LGA TYS LGA CLE LGA RDU BOS CVG BOS CVG DCA CVG LGA STL LGA RDU TPA RDU TPA RDU JFK SAV JFK BUF LGA JAX LGA CLT LGA CHA ATL HSV ATL HPN ATL TYS MSP BDL MSP MCI MSP CVG DCA CVG LGA CVG JFK DTW CVG AUS RDU TPA RDU JAX LGA GSP LGA MKE LGA BUF JFK CVG DCA JFK BOS CVG DTW CVG EWR CVG JFK BUF LGA CLE LGA STL MSP IND MSP CVG DCA CVG DFW CVG LGA RDU AUS CVG LGA RDU LGA CVG MSP CLE JFK CLE RDU TPA RDU TPA RDU LGA BUF LGA STL MSP CVG EWR RDU LGA MCI LGA BNA LGA JAX RDU PIT LGA STL LGA DSM MSP XNA ATL CID DTW PWM JFK IAD JFK RDU LGA PIT LGA TYS LGA CLE JFK ATL FNT ATL FNT ATL GNV ATL FNT ATL ABE ATL SGF ATL JAN ATL VPS ATL SGF ATL TLH ATL TLH ATL OAJ ATL LEX DTW CVG AUS RDU TPA RDU TYS ATL BTR ATL CAK ATL GNV ATL SGF ATL BTR ATL MLI ATL XNA MSP ROC JFK CVG DCA JFK SAV JFK ORD JFK CVG DCA CVG LGA STL,865
N132EV,ATL TLH ATL HPN ATL XNA ATL BTR ATL SGF JFK RDU LGA GSP LGA RDU LGA RSW LGA BNA LGA GRR LGA MEM LGA BTV LGA CLT LGA ROC LGA CVG BOS BUF BOS JFK BUF JFK BUF JFK CLE JFK CVG LGA RDU LGA MCI LGA STL LGA XNA LGA CHA ATL SHV LGA SAV LGA RIC LGA CVG LGA GSP LGA CVG LGA RDU LGA MCI LGA STL LGA STL LGA PWM LGA STL LGA GRR LGA MCI LGA RDU LGA MCI LGA CVG DCA CVG DCA CVG DCA CVG LGA MCI LGA JAX LGA GSP LGA GRR LGA TYS ATL SGF ATL FNT ATL TLH ATL ABE ATL BTR ATL ROA ATL TUL ATL TUL ATL SHV ATL TLH ATL CID ATL CID ATL TLH ATL XNA ATL TUL ATL TLH ATL FWA ATL CHA ATL BTR ATL FNT ATL FNT ATL AVL ATL SGF ATL TUL ATL AVL ATL TLH ATL XNA ATL SGF ATL CHA LGA GRR MSP IAH MSP DSM DTW CHS DTW IND DTW DSM LGA STL LGA JAX JFK SAV JFK BNA JFK BTV DTW IAH CVG IAH CVG LGA RDU LGA DSM MSP CVG DTW MSP GRB ATL EVV ATL HPN ATL ROA ATL GPT ATL BTR ATL HPN ATL FWA ATL BTR ATL FNT ATL AGS ATL TLH ATL TRI ATL XNA LGA GSP LGA CLE LGA XNA MSP TYS MSP CMH MSP OMA MSP OMA MSP XNA LGA GRR LGA CMH LGA XNA MSP TYS ATL XNA ATL AVL ATL GRB ATL BTR ATL SHV ATL CID ATL AVL ATL RST LGA CHA CHA LGA LGA CVG CVG LGA LGA PWM PWM LGA LGA MEM MEM ATL ATL SGF SGF ATL ATL HPN HPN ATL ATL RST RST ATL ATL BTV BTV ATL ATL LEX LEX ATL ATL CAK CAK ATL ATL LNK LNK ATL ATL BTR BTR ATL ATL MLI MLI ATL ATL XNA XNA ATL ATL AGS AGS ATL ATL TYS TYS SAV SAV LGA LGA BNA BNA LGA LGA CLT CLT LGA LGA MEM MEM LGA LGA MCI MCI LGA LGA ORF ORF LGA LGA JAX JAX LGA LGA MEM MEM LGA LGA BTV BTV LGA LGA CLT CLT LGA LGA CVG CVG DFW DFW CVG CVG LGA LGA CHS CHS LGA LGA CLE CLE JFK JFK BUF BUF JFK JFK ROC ROC MSP MSP CMH CMH RDU RDU LGA LGA GRR GRR LGA LGA GRR GRR MSP MSP DSM DSM MSP MSP CVG CVG GRR GRR DTW DTW CVG CVG BOS BOS RDU RDU LGA LGA STL STL LGA LGA STL STL LGA LGA MCI MCI LGA LGA JAX JAX JFK JFK BNA BNA JFK JFK RDU RDU LGA LGA CHS CHS LGA LGA BNA BNA LGA LGA RDU RDU BOS BOS RDU RDU BOS BOS RIC RIC DTW DTW GSO GSO ATL ATL GNV GNV ATL ATL SGF SGF ATL ATL AGS AGS ATL ATL CHS CHS JFK JFK RIC RIC DTW DTW JFK JFK BUF BUF JFK JFK RDU RDU LGA LGA ORF ORF BOS BOS BNA BNA JFK JFK CHS CHS LGA LGA CLE CLE JFK JFK CVG CVG DTW DTW EWR EWR CVG CVG BOS BOS CVG CVG RDU RDU JFK JFK CHS CHS JFK JFK RDU RDU LGA ORF BOS CLE MSP PIT DTW JFK CLE LGA CVG LGA GSO ATL MSN ATL MYR ATL XNA ATL AGS ATL TLH ATL OAJ ATL LEX DTW CID DTW GSO DTW GSO LGA CVG LGA BTV LGA STL LGA CHA ATL CHA ATL GPT ATL TLH ATL AGS ATL FNT ATL XNA MSP DSM MSP PIT LGA RDU LGA STL LGA CVG DFW CVG ATL CAE ATL HSV ATL GPT ATL TLH ATL TRI ATL TLH ATL VPS ATL SGF DTW PWM ATL BTR ATL BTR ATL XNA ATL AGS LGA CLT LGA RDU AUS CVG LGA RDU LGA JAX LGA CLT LGA CHA ATL TYS ATL TYS ATL TYS ATL HPN DTW IND DTW DSM MSP PIT MSP HRL MSP DSM MSP CVG DTW DSM MSP PIT MSP STL MSP CLE JFK ORD JFK RIC JFK BUF JFK BNA JFK IND JFK BNA JFK ORD JFK CLE MSP PIT MSP DSM MSP CVG LGA CVG JFK DTW PWM DTW GSP DTW TVC DTW CMH ATL BMI ATL PHF ATL SGF ATL TLH ATL TLH ATL AVL ATL LEX ATL RST ATL LNK ATL SGF LGA PIT ATL JAN DTW JFK CLE JFK DFW JFK DTW PIT DTW LAN DTW LEX ATL CHA ATL GPT ATL TLH ATL BTR MSP RIC MSP DSM MSP IAH JFK ORD JFK DFW JFK ROC JFK PWM DTW GSP LGA MKE LGA BNA LGA BUF LGA CLT LGA BNA LGA PIT JFK JAX RDU PIT LGA PIT LGA RDU ORD RDU LGA CVG MSP OMA DTW IND DTW DSM DTW LAN DTW LEX ATL TRI ATL SHV,802
N133EV,DTW DTW PIT RDU LGA PIT LGA SAV GSP LGA TYS ATL ROA ATL PHF ATL ATL HPN ATL RST ATL LNK ATL CHA ATL RST ATL SGF ATL BTR ATL BTR ATL SGF ATL XNA ATL SHV LGA MEM LGA BTV DTW CVG DTW CVG LGA RSW LGA RSW LGA STL LGA XNA MSP XNA MSP PIT MSP GRB LGA MEM DTW CVG DTW CID DTW SYR DTW MEM DTW JFK DTW BUF DTW JFK PIT JFK CLT LGA CLE JFK PIT JFK IAD JFK RDU JFK CVG AUS RDU TPA RDU TPA RDU TPA RDU JFK ORD JFK PWM JFK DFW JFK IND JFK IAD JFK BUF JFK IAD JFK IAD JFK CVG MSP GRR DTW MBS DTW BTV LGA RDU DCA RDU JFK PIT JFK DFW JFK RDU CLE JFK DTW DSM DTW JFK CLE JFK RDU JAX BOS PHL BOS CLE JFK CHS JFK IND JFK IND JFK PWM JFK BNA LGA CLT LGA CVG LGA CLT LGA STL LGA CLT LGA BUF JFK RDU DCA RDU JFK BUF LGA CLT LGA CLT LGA MSN LGA GSP LGA SAV LGA SDF LGA GSO LGA CVG LGA MKE LGA RDU JFK ORD JFK ROC JFK RDU LGA TYS LGA MEM LGA BUF JFK CLE JFK RDU JFK IND JFK BOS RDU BOS RDU TPA RDU TPA RDU JFK JFK ROC RDU LGA CVG LGA CVG LGA MCI LGA RSW LGA MKE LGA CVG DTW CVG IAH DTW DSM MSP CVG LGA RDU ATL BTR ATL GRB MSP GRR MSP BIS MSP OMA MSP TYS ATL ABE MSP GRB MSP DSM MSP RIC LGA BUF LGA CVG DFW CVG LGA RDU JAX JFK JFK SYR JFK SAV JFK RSW RSW LGA LGA MKE MKE LGA LGA CVG CVG MSP MSP IAH IAH MSP MSP GRB GRB ATL ATL GSP GSP DTW DTW ROC ROC JFK JFK BUF BUF LGA LGA STL STL LGA LGA STL STL LGA LGA GSP GSP LGA LGA CLT CLT LGA LGA RDU RDU BOS BOS CVG CVG MSP MSP EWR EWR CVG CVG LGA LGA GRR GRR LGA LGA GRR GRR MSP MSP XNA XNA MSP MSP DSM DSM MSP MSP GRB GRB MSP MSP CWA CWA MSP MSP EWR EWR MSP MSP MEM MEM LGA LGA BTV BTV DTW DTW DSM DSM DTW DTW IND IND DTW DTW IND IND DTW DTW ROC ROC JFK JFK BUF BUF LGA LGA STL STL LGA LGA ORF ORF LGA LGA JAX JAX LGA LGA MEM MEM MSP MSP XNA XNA MSP MSP MEM MEM DTW DTW DSM DSM MSP MSP TYS TYS ATL ATL TYS TYS ATL ATL TYS TYS ATL ATL BMI BMI ATL ATL SGF SGF LGA LGA MSN MSN LGA LGA MKE MKE LGA LGA GSO GSO LGA LGA GSO GSO LGA LGA CLE CLE MSP MSP DSM DSM MSP MSP MSN MSN ATL ATL GSO GSO ATL ATL RST RST ATL ATL VPS VPS ATL ATL TUL TUL ATL ATL FAR FAR ATL ATL JAN JAN ATL ATL ABE ABE ATL ATL EVV EVV ATL ATL AGS AGS ATL ATL JAN JAN ATL ATL GSO GSO ATL ATL SHV SHV ATL ATL SDF SDF ATL ATL AVL AVL ATL ATL AVL AVL ATL ATL TUL TUL ATL ATL TRI TRI ATL ATL JAN JAN ATL ATL CHS CHS BOS BOS MKE MKE BOS BOS SAV SAV JFK JFK JFK JFK RDU RDU JFK JFK DTW DTW SYR DTW CVG DTW ROC DTW EWR CVG BOS CVG BOS JFK BOS RDU LGA RDU BOS CLE MSP PHL DTW IND DTW DSM DTW CMH DTW JFK RDU DCA RDU LGA BUF LGA CLT LGA CVG JFK DTW BTV LGA CLT LGA CVG DFW CVG LGA BNA JFK RIC JFK RDU BDL CLE DTW MSP STL MSP OMA MSP PIT JFK SAV JFK CLE MSP TYS LGA GSP LGA CHA LGA TYS LGA MKE LGA PIT RDU EWR RDU LGA DSM LGA PIT LGA TYS ATL CRW ATL CAE ATL ROA ATL CAE ATL OAJ ATL TLH ATL HPN ATL CAE ATL CAE ATL BMI ATL TLH ATL RST ATL LEX ATL CHA ATL GPT ATL AGS ATL BTR ATL LIT ATL MLI ATL CHA ATL TLH ATL TYS ATL TYS LGA PWM LGA SDF LGA JAX LGA MSN ATL GPT ATL TLH ATL SHV ATL MYR ATL BTR ATL XNA ATL CHA ATL GPT ATL TLH ATL BTR ATL MLI ATL MLI ATL XNA MSP TYS ATL BTR ATL CAK ATL LEX ATL ATL GPT ATL VPS ATL BTR ROA ATL ATW ATL LEX DTW DSM DTW MEM DTW EWR DTW DSM MSP XNA MSP CVG DTW CMH DTW DSM MSP CVG DTW DSM MSP CLE RDU BNA RDU JFK BNA JFK DFW JFK BTV LGA CLT LGA BNA LGA JAX LGA JAX LGA CVG DTW DSM DTW CID ATL CRW ATL GPT ATL VPS ATL SGF ATL TRI ATL BTR ATL TLH ATL AGS ATL SHV ATL SGF ATL SHV ATL JAN ATL CAE ATL JAN ATL TYS MSP PIT MSP CVG BOS MKE LGA PIT LGA CVG BDL CVG DTW LAN DTW CVG MSP OMA MSP CVG BOS BUF BOS JFK RDU BDL RDU TPA RDU,856
N134EV,LGA CLT LGA BUF JFK RDU DCA JFK RDU RDU LGA RSW LGA JFK BOS CVG DFW JAX CVG LGA RDU JFK IND JFK ORD JFK PIT JFK RDU TPA RDU TPA RDU TPA RDU TPA RDU JFK ORD JFK ORD JFK RDU JFK CVG BOS BUF BOS JFK BUF JFK BUF JFK BNA JFK DCA JFK CLE DTW DSM DTW GRR DTW MBS DTW IAH DTW IND DTW JFK DCA JFK CLE DTW DSM DTW IND DTW GRR DTW CLE BOS JAX BOS PHL BOS JAX BOS PHL BOS JFK BUF JFK JAX JFK DFW JFK IND DTW IND DTW GRR DTW IND DTW CID DTW CVG LGA MCI LGA CLT LGA GRR LGA SAV LGA RIC LGA CVG LGA PIT LGA CVG DCA CVG IAH CVG LGA RDU LGA GSP LGA CVG DTW CVG IAH CVG LGA CLT LGA CLE JFK DTW CLE JFK DTW LEX MSP PIT MSP GRR MSP BIS MSP OMA MSP DFW MSP GRR MSP DSM DTW LEX MSP CMH MSP EWR MSP GRR MSP FSD MSP CLE DTW JFK SAV JFK PIT LGA TYS LGA BTV DTW IAH CVG IAH CVG LGA MCI LGA STL LGA GSP LGA PIT LGA CVG LGA MKE LGA LGA STL LGA GSP LGA SAV LGA CHA ATL ROA ATL BTR ATL ATW ATL TYS ATL ABE ATL MLI ATL CID ATL SGF LGA GRR LGA CVG LGA STL LGA PIT LGA BUF LGA CVG DTW CVG IAH DTW CLE BDL RDU BOS JFK BOS JFK CLE BOS JAX LGA GRR LGA GRR LGA TYS LGA CVG DTW TVC JFK SAV JFK BNA JFK BTV DTW IAH CVG IAH CVG LGA RDU LGA MEM LGA RSW LGA MKE LGA CVG JFK RDU LGA XNA MSP DSM DTW CHS DTW TVC DTW PIT DTW DSM DTW GRR GRR LGA LGA GSP GSP LGA LGA RSW RSW LGA LGA MKE MKE LGA LGA LGA LGA STL LGA LGA STL CHA CHA LGA LGA CVG CVG MSP MSP EWR EWR LGA LGA CVG CVG DTW DTW BUF BUF DTW DTW DSM DSM DTW DTW LEX LEX ATL ATL BTR BTR ATL ATL MLI MLI ATL ATL CAK CAK ATL ATL BTR BTR ATL ATL MLI MLI ATL ATL CAK CAK ATL ATL LNK LNK ATL ATL CHA CHA ATL ATL GPT GPT ATL ATL TLH TLH ATL ATL LFT LFT ATL ATL MLI MLI ATL ATL CAK CAK ATL ATL BTR BTR ATL ATL SHV SHV ATL ATL TLH TLH ATL ATL HPN HPN ATL ATL RST RST ATL ATL LNK LNK ATL ATL GPT GPT ATL ATL AGS AGS ATL ATL TYS TYS MSP MSP GRB GRB MSP MSP DSM DSM DTW DTW GRR GRR DTW DTW CVG CVG ATL ATL FWA FWA ATL ATL TYS TYS LGA LGA MSN MSN MSP MSP FAR FAR MSP MSP MEM MEM MSP MSP GRR GRR LGA LGA GRR GRR LGA LGA CVG CVG MSP MSP MSN MSN MSP MSP DSM DSM MSP MSP DSM DSM MSP MSP MKE MKE ATL ATL CHS CHS ATL ATL GSO GSO ATL ATL JAN JAN ATL ATL CHS CHS BOS BOS MKE MKE BOS BOS SAV SAV JFK JFK BUF BUF JFK JFK JFK JFK CLT CLT PIT PIT JFK JFK SAV SAV JFK JFK BTV BTV ATL ATL LEX LEX ATL ATL TYS TYS ATL ATL CHS CHS ATL ATL GSO GSO ATL ATL HSV HSV ATL ATL TRI TRI ATL ATL MSN MSN MSP MSP STL STL MSP MSP DSM DSM ATL ATL PHF PHF ATL ATL PHF PHF ATL ATL LNK LNK ATL ATL GNV GNV ATL ATL CAE CAE ATL ATL ATL ATL BHM BHM ATL ATL OAJ ATL BHM ATL AVL ATL MLI ATL FNT ATL TRI ATL MSN MSP STL MLI ATL JAN ATL JAN ATL LEX ATL CHA ATL GPT ATL MLI ATL MLI ATL VPS ATL XNA ATL TYS ATL TYS LGA MEM LGA BTV JFK CVG DCA JFK BOS CVG BOS BUF BOS JFK JFK PWM DTW LAN DTW DSM DTW CVG LGA RDU LGA CVG MSP OMA MSP DSM DTW CVG DTW MHT DTW CID DTW IND DTW CVG RDU LGA PWM JFK IAD JFK RDU LGA MKE BOS RDU EWR RDU LGA DSM DTW GRR DTW BTV ATL SHV ATL LIT ATL TYS ATL BTR ATL LIT ATL MLI ATL AGS ATL SGF ATL CAE ATL BMI ATL CAE ATL BMI ATL VPS ATL BTR ATL HPN ATL RST ATL GNV ATL HPN ATL RST ATL BTV LGA CLT LGA CLT LGA GSP LGA MCI LGA BNA LGA PIT RDU BOS CVG BOS BUF BOS JFK BOS CVG MSP STL LGA STL LGA PWM LGA JAX RDU PIT LGA STL LGA STL ATL GPT ATL ROA ATL LEX ATL GNV ATL VPS ATL BTR ATL GNV ATL SGF ATL SHV ATL PHF ATL PHF ATL PHF ATL JAN ATL TRI ATL TLH ATL OAJ ATL LEX DTW JFK BUF LGA STL LGA DSM MSP CVG DTW IND DTW MEM DTW BDL MSP BDL JFK BOS CVG MSP DSM DTW LAN DTW CVG MSP DSM MSP OMA MSP PIT MSP CLE MSP BDL LGA MSN LGA BTV LGA CVG DFW CVG ATL GPT ATL FNT ATL XNA MSP OMA MSP MCI MSP DSM MSP CVG DTW DSM ATL ATL JAN CAE ATL CAE ATL TLH ATL HPN DTW DSM MSP TYS ATL LIT ATL CID DTW PWM JFK IAD JFK RDU LGA MKE BOS CVG JFK ROC JFK,902
N135EV,SGF ATL CID DTW MEM DTW CVG DTW JFK DTW PIT RDU LGA IND LGA BUF LGA SAV LGA JAX LGA RDU JAX TPA RDU LGA CVG DFW CVG AUS CVG MSP LEX DTW JFK BUF JFK BNA JFK BTV JFK ORD DCA JFK BNA JFK DCA JFK JAX JFK BOS CVG JFK CVG AUS RDU TPA RDU TPA RDU LGA RDU JFK DFW JFK ORD JFK RDU JFK CVG MSP OMA MSP GRR MSP IAH MSP DSM DTW LIT DTW ALB DTW ROC JFK RDU LGA RSW LGA GRR LGA TYS MSP EWR MSP CVG MSP SDF MSP XNA ATL SGF ATL AVL ATL CHA ATL AVL ATL ATW ATL XNA ATL BTR ATL SHV ATL MLI ATL ATW ATL MLI ATL PHF ATL PHF ATL LNK ATL GPT ATL HPN ATL TYS ATL SGF ATL XNA ATL AVL ATL PHF ATL TUL ATL RST ATL XNA ATL GPT ATL TYS ATL CID ATL SGF ATL LEX ATL MLI ATL LEX ATL BTR ATL SHV TPA RDU LGA CVG LGA STL LGA PIT LGA MEM DTW TVC DTW DSM MSP XNA ATL CHA ATL HPN ATL FWA ATL RST ATL BTR ATL HPN ATL XNA ATL FAY ATL TYS ATL MLI ATL PHF ATL PHF ATL TUL ATL FAY ATL TYS ATL MLI ATL MLI ATL CID ATL CID ATL SGF LGA GRR LGA CLT LGA RDU LGA PIT LGA CVG LGA STL LGA PIT LGA MEM DTW IND DTW IND JFK BOS RDU BOS RDU TPA RDU TPA RDU JFK ROC JFK RDU JFK ORD DTW CVG LGA CLT LGA MKE ATL TYS ATL LEX ATL BTR ATL ABE ATL TYS MSP GRB MSP DSM ATL ROA GRB GRB MSP MSP OMA OMA MSP MSP OMA OMA MSP MSP OMA OMA MSP MSP GRR GRR MSP MSP DSM DSM DTW DTW MSP MSP FAR FAR MSP MSP EWR EWR MSP MSP DSM DSM DTW DTW MBS MBS DTW DTW PIT PIT RDU RDU JFK JFK BUF BUF JFK JFK IND IND DTW DTW PIT PIT JFK JFK RIC RIC JFK JFK PWM PWM JFK JFK ORD ORD JFK JFK DCA DCA JFK JFK ORD ORD JFK JFK RDU RDU CMH CMH MSP MSP RIC RIC MSP MSP CLE CLE JFK JFK ROC ROC DTW DTW GSP GSP DTW DTW PWM PWM DTW DTW DSM DSM LGA LGA GSP GSP LGA LGA RIC RIC LGA LGA MSN MSN LGA LGA CAE CAE LGA LGA CHA CHA LGA LGA BNA BNA JFK JFK ORD ORD JFK JFK PWM PWM LGA LGA MCI MCI LGA LGA BNA BNA LGA LGA CLE CLE LGA LGA PIT PIT LGA LGA RIC RIC LGA LGA RDU RDU LGA LGA MSN MSN ATL ATL CAK CAK ATL ATL HPN HPN ATL ATL AVL AVL ATL ATL JAN JAN ATL ATL BMI BMI ATL ATL VPS VPS ATL ATL TYS TYS ATL ATL BHM BHM ATL ATL AVL AVL ATL ATL MDT MDT LGA LGA CVG CVG LGA LGA GRR GRR LGA LGA SAV SAV LGA LGA SAV SAV JFK JFK CHS CHS JFK JFK CLE CLE JFK JFK ORD ORD JFK JFK BUF BUF JFK JFK RDU RDU LGA LGA BNA BNA LGA LGA MKE BOS CHS LGA BNA MSP IND MSP RIC BOS EWR DTW TVC DTW TVC DTW PIT BOS RDU DTW MSP BDL DTW TVC BUF BOS JFK BOS CVG MSP STL LGA PIT RDU BOS CVG BOS BUF JFK ORD JFK CLE MSP TYS ATL MYR ATL AVL ATL GNV ATL CHA ATL LEX DTW CVG EWR CVG BDL CVG DTW IND DTW GSP DTW CLE MSP STL LGA GSO LGA MEM LGA BTV LGA CLT LGA STL LGA CHA LGA TYS ATL CAE ATL GNV ATL TYS ATL VPS ATL BTR ATL BTV JFK CVG DCA JFK BOS CVG AUS RDU TPA RDU JAX RDU PIT LGA STL LGA MKE BOS MKE LGA BNA LGA JAX JFK BNA MSP MCI MSP BDL MSP CWA MSP IND MSP BDL MSP PIT MSP CLE DTW IND DTW GSP DTW BUF DTW JFK BUF LGA CLE LGA STL MSP DSM MSP CLE DTW PWM DTW BTV JFK CVG DTW BDL DSM MSP CLE DTW IND DTW BUF DTW CVG DTW CLE BDL RDU CVG IAH CVG JFK ROC MSP MCI MSP CVG DCA CVG DFW CVG DTW MHT DTW IND DTW MEM DTW IND DTW DSM DTW CVG RDU BNA RDU CLE MSP CLE DTW CLE MSP MCI MSP MCI MSP IAH MSP XNA MSP CLE LGA BNA LGA BUF LGA CLT JFK SAV JFK PIT DTW MEM DTW CVG DTW CLE MSP MCI MSP DSM MSP CVG DTW LAN MEM DTW EWR RDU ORD RDU ORD RDU TPA RDU TPA RDU IND RDU LGA PWM DTW PWM DTW LAN DTW DSM DTW CLE MSP MCI MSP STL MSP OMA MSP DSM DTW BTV ATL LFT ATL SHV ATL GNV ATL LFT ATL BTR ATL AGS ATL JAN ATL ATW DTW IND DTW EWR DTW CID,823
